ProductSubcategoryName,ProductCategoryName,ProductName,ProfitAmount,SaleAmount,SalesQuantity,ArticleKey
REPARATION PNEUS VEHICULE/FL-865-PD,DIVERS,DIVERS,100.0,12.5,0.0,4090
1 PNEU +MONTAGE VEHICULE DG-533-QL,DIVERS,DIVERS,0.0,55.55558333333334,0.0,4091
REPARATION PNEU+1 JEU BALAIS ESSUIE GLACE VEHICULE BP-265-PV,DIVERS,DIVERS,100.0,33.333333333333336,0.0,4092
2 PNEUS +MONTAGE VEHICULE FL-372-AT,DIVERS,DIVERS,0.0,111.11108333333334,0.0,4093
1 PNEU+MONTAGE VEHICULE FA-772-VF,DIVERS,DIVERS,0.0,55.55558333333334,0.0,4094
2 PNEUS+MONTAGE +REMPLACEMENT AMPOULE H7 VEHICULE FA-772-vf,DIVERS,DIVERS,0.0,118.05558333333333,0.0,4095
VITRAGE AVANT RENAULT CLIO PIEC ET MAIN D'OEUVRE ,DIVERS,DIVERS,100.0,138.88891666666666,0.0,4096
2 PNEUS 195/75/16C CONTINANTAL,DIVERS,DIVERS,100.0,159.72225,0.0,4097
1 vitrage avant mercedes sprinter ,DIVERS,DIVERS,100.0,138.88891666666666,0.0,4098
1 vitrage avant mercedes vito,DIVERS,DIVERS,100.0,83.33333333333334,0.0,4099
1 vitrage avant renault kangoo,DIVERS,DIVERS,100.0,0.0,0.0,4100
1 VITRE AV GAUCHE,DIVERS,DIVERS,0.0,58.333333333333336,0.0,4101
facture anulée,DIVERS,DIVERS,100.0,522.2500000000001,0.0,4102
1 vitre avant jumpy,DIVERS,DIVERS,0.0,90.27775,0.0,4103
PARE-BRISE V CAPTEUR PLUIE (1.3JTD/ELECTROCHROME),FIAT,DIVERS,0.0,309.7666666666667,0.0,4104
1 GEO + MONTAGE PNEU,DIVERS,DIVERS,100.0,83.33333333333334,0.0,4105
4 DEFLECTEUR BERLIN CITROEN,DIVERS,DIVERS,0.0,222.22225,0.0,4106
1 joint inferieur pare brise,DIVERS,DIVERS,100.0,0.0,0.0,4107
1 VITRE FIXE AV DROIT RENAULT MASTER,DIVERS,DIVERS,0.0,194.44441666666668,0.0,4108
1 vitrage avant OPEL MOVANO,DIVERS,DIVERS,100.0,208.33333333333334,0.0,4109
1 vitre avant twingo I +MO ,DIVERS,DIVERS,0.0,104.16666666666667,0.0,4110
REPARATION VENTILATEUR CHAUFFAGE + ABITACLE,DIVERS,DIVERS,0.0,236.11108333333334,0.0,4111
joint,DIVERS,DIVERS,100.0,8.256916666666667,0.0,4112
1 deflecteur AV DROITE,DIVERS,DIVERS,100.0,146.33333333333334,0.0,4113
1 vitre avant scenic AA-724-WM,DIVERS,DIVERS,100.0,0.0,0.0,4114
1 VITRE AV NEMO,DIVERS,DIVERS,0.0,80.83333333333334,0.0,4115
1 CUSTODE AV GOLF VII,DIVERS,DIVERS,100.0,36.375,0.0,4116
1 CUSTODE AR GOLF VII,DIVERS,DIVERS,100.0,79.43058333333333,0.0,4117
1 LUNETTE AR G RENAULT KANGOO,DIVERS,DIVERS,100.0,48.61108333333333,0.0,4118
1DEFLECTEUR AV G CITROEN C3,DIVERS,DIVERS,100.0,20.055583333333335,0.0,4119
1 JOINT DE PARE DE BRISE NEMO,DIVERS,DIVERS,100.0,15.555583333333333,0.0,4120
1 VITRE AV CLIO IV,DIVERS,DIVERS,100.0,55.55558333333334,0.0,4121
1 VITRE AV CITROEN C3,DIVERS,DIVERS,100.0,84.06941666666667,0.0,4122
POSE PARE CITROEN C3,DIVERS,DIVERS,100.0,55.55558333333334,0.0,4123
volant moteur+ mo,DIVERS,DIVERS,100.0,555.5555833333334,0.0,4124
1 defl ar gauche megane III,DIVERS,DIVERS,100.0,68.33333333333334,0.0,4125
1 vitre av toyota aurus,DIVERS,DIVERS,130.0,0.0,0.0,4126
1 vitre avant renault megane coupé,DIVERS,DIVERS,0.0,125.0,0.0,4127
1 VITRE AV + MO,DIVERS,DIVERS,100.0,327.02774999999997,0.0,4128
2 pneus 265/65/15c,DIVERS,DIVERS,0.0,104.16666666666667,0.0,4129
VITRAGE AVANT CITROEN PICASSO,DIVERS,DIVERS,100.0,97.22225,0.0,4130
VITRAGE GOLF IV,DIVERS,DIVERS,0.0,55.55558333333334,0.0,4131
VITRAGE TOURAN,DIVERS,DIVERS,100.0,76.38891666666667,0.0,4132
VITRAGE AVANT KANGOO II CAPTEUR,DIVERS,DIVERS,0.0,76.38891666666667,0.0,4133
DEFLECTEUR AVANT GAUCHE IVECO,DIVERS,DIVERS,0.0,27.77775,0.0,4134
VITRAGE AVANT SCENIC II CAPTEUR,DIVERS,DIVERS,0.0,70.83333333333334,0.0,4135
VITRAGE SPRINTER III,DIVERS,DIVERS,100.0,75.0,0.0,4136
1 JOINT SPRINTER III,DIVERS,DIVERS,0.0,16.666666666666668,0.0,4137
VITRAGE MEGANE III CAPTEUR,DIVERS,DIVERS,0.0,65.97225,0.0,4138
GLACE AV GAUCHE 508,DIVERS,DIVERS,0.0,54.16666666666667,0.0,4139
VITRAGE AVANT MASTER SANS JOINT,DIVERS,DIVERS,100.0,64.58333333333334,0.0,4140
VITRAGE CLIO II,DIVERS,DIVERS,100.0,37.5,0.0,4141
VITRAGE 308 SANS CAPTEUR,DIVERS,DIVERS,0.0,100.0,0.0,4142
2 PNEUS MICHELIN 255/45/20,DIVERS,DIVERS,0.0,371.52775,0.0,4143
1 VITRAGE AVANT 508+ MO,DIVERS,DIVERS,100.0,390.18750000000006,0.0,4144
1 PNEU 245/40/18 INTERTRAC,DIVERS,DIVERS,0.0,48.61108333333333,0.0,4145
REMPLACEMENT 1 VITRE AVANT +MO,DIVERS,DIVERS,100.0,476.28475000000003,0.0,4146
PARE-BRISE V ATHERMIQUE CAPTEUR PLUIE (+EMB/ELCTROCH/TOIT STANDA),VOLKSWAGEN,DIVERS,0.0,307.1,0.0,4147
FORFAIT CABINE REMPLACEMENT CONTROLE CHASSIS,DIVERS,DIVERS,100.0,6008.708333333333,0.0,4148
1 REMPLACEMENT VITRE AVANT +MAIN D'OEUVRE +PIECES ,DIVERS,DIVERS,100.0,476.28475000000003,0.0,4149
2 PNEUS UTILITAIRE,DIVERS,DIVERS,0.0,104.16666666666667,0.0,4150
1 vitre mobile av peugeot 207,DIVERS,DIVERS,0.0,41.66666666666667,0.0,4151
REPARATION PNEUS VEHICULE/ FC-220-DS,DIVERS,DIVERS,100.0,12.5,0.0,4152
REPARATION PNEUS VEHICULE/BL-634-AQ,DIVERS,DIVERS,100.0,12.5,0.0,4153
REPARATION PNEUS VEHICULE/DP-503-TR,DIVERS,DIVERS,100.0,12.5,0.0,4154
REPARATION PNEUS VEHICULE/AL-769-NY,DIVERS,DIVERS,100.0,12.5,0.0,4155
REPARATION PNEUS VEHICULE/FL-822-QD,DIVERS,DIVERS,100.0,12.5,0.0,4156
REPARATION PNEUS VEHICULE/FL-822-QD,DIVERS,DIVERS,100.0,41.66666666666667,0.0,4157
REMPLACEMENT 2 PNEUS VEHICULE/FL-039-DS,DIVERS,DIVERS,0.0,90.27775,0.0,4158
deflecteur  AVD,DIVERS,DIVERS,100.0,83.33333333333334,0.0,4159
vitre laterale arg,DIVERS,DIVERS,100.0,52.083333333333336,0.0,4160
2 pneu 215/76c,DIVERS,DIVERS,100.0,104.16666666666667,0.0,4161
vitre av kangoo et lunette ARD,DIVERS,DIVERS,100.0,97.22225,0.0,4162
VITRE AVANT DAF,DIVERS,DIVERS,100.0,312.5,0.0,4163
M.O.,DIVERS,DIVERS,100.0,17.361083333333337,0.0,4164
M.O. ,DIVERS,DIVERS,100.0,17.361083333333337,0.0,4165
VIDANGE  ,DIVERS,DIVERS,100.0,0.0,0.0,4166
1 vitre avant 308,DIVERS,DIVERS,100.0,104.16666666666667,0.0,4167
4 pneus michelin 215/65/16c,DIVERS,DIVERS,0.0,516.6666666666667,0.0,4168
REMPLACEMENT 4 INJECTEURS,DIVERS,DIVERS,100.0,400.0,0.0,4169
POMPE INJECTION,DIVERS,DIVERS,100.0,125.0,0.0,4170
POMPE DE GAVAGE,DIVERS,DIVERS,100.0,260.4166666666667,0.0,4171
POSE PNEUS,DIVERS,DIVERS,100.0,0.0,0.0,4172
MODEL DE POMPE DE GAVAGE,DIVERS,DIVERS,0.0,260.4166666666667,0.0,4173
2 PNEUS DE RENAULT TRAFFIC,DIVERS,DIVERS,100.0,97.22225,0.0,4174
1 vitrage avant citroen  C3 -2016 ,DIVERS,DIVERS,100.0,130.80833333333334,0.0,4175
1 vitrage avant NEMO,DIVERS,DIVERS,100.0,96.66666666666667,0.0,4176
1 custode berlingo avant droit,DIVERS,DIVERS,100.0,65.83333333333334,0.0,4177
1 custode avant gauche berlingo,DIVERS,DIVERS,100.0,68.33333333333334,0.0,4178
1 vitrage avant scenicII capt + JOINT,DIVERS,DIVERS,100.0,104.16666666666667,0.0,4179
1 VITRAGE AVANT CLIO III,DIVERS,DIVERS,100.0,50.0,0.0,4180
1 VITRAGE AVANT FORD KOGA,DIVERS,DIVERS,100.0,116.66666666666667,0.0,4181
1 VITRAGE AVANT KANGOO,DIVERS,DIVERS,100.0,58.333333333333336,0.0,4182
1 JOINT,DIVERS,DIVERS,100.0,6.666666666666667,0.0,4183
1 VITRAGE AVANT FORD KOGA,DIVERS,DIVERS,100.0,116.66666666666667,0.0,4184
2 TRIANGLES,DIVERS,DIVERS,100.0,104.16666666666667,0.0,4185
1 VITRE AVANT AUDI Q8 + MO,DIVERS,DIVERS,0.0,381.9444166666667,0.0,4186
1VITRAGE AVANT FORD FIESTA +MO,DIVERS,DIVERS,0.0,152.77775000000003,0.0,4187
2 PNEUS LE 13/08/2020,DIVERS,DIVERS,100.0,111.11108333333334,0.0,4188
2 PNEUS DAYTON,DIVERS,DIVERS,100.0,76.38891666666667,0.0,4189
2 PNEUS FF-273-DE,DIVERS,DIVERS,100.0,111.11108333333334,0.0,4190
1 PNEU OCCASION,DIVERS,DIVERS,100.0,69.44441666666667,0.0,4191
FAP+ CAPTEUR DPF,DIVERS,DIVERS,0.0,305.55558333333335,0.0,4192
2 PNEUS IVECO ED-669-HZ,DIVERS,DIVERS,100.0,111.11108333333334,0.0,4193
VIDANGE COMPLETTE + FAISSEAUX ELECTRIQUE  BY-799-,DIVERS,DIVERS,0.0,229.16666666666669,0.0,4194
1 VITRE LATERAL JUMPY,DIVERS,DIVERS,100.0,55.55558333333334,0.0,4195
UNE BATTERIE ,DIVERS,DIVERS,100.0,152.77775000000003,0.0,4196
VITRE AVANT MERCEDES SPRINTER AVEC CAPTEUR + VITRE MOBILE AVG,DIVERS,DIVERS,100.0,187.5,0.0,4197
embrayage +mo,DIVERS,DIVERS,100.0,736.1110833333333,0.0,4198
plaquette av et ar,DIVERS,DIVERS,100.0,166.66666666666669,0.0,4199
plaquette + disque,DIVERS,DIVERS,100.0,125.0,0.0,4200
pose barre de remorquage et instalation de feseaux electric,DIVERS,DIVERS,100.0,333.33333333333337,0.0,4201
boite accelerateur,DIVERS,DIVERS,100.0,125.0,0.0,4202
main d'oeuvre +diag valise +ampoule,DIVERS,DIVERS,100.0,83.33333333333334,0.0,4203
Enjoliveur pare-brise,PILKINGTON (EUROCODE),DIVERS,0.0,12.383333333333333,0.0,4204
COVID,DIVERS,DIVERS,0.0,10.416666666666668,0.0,4205
ENJOLIVEUR SUP PARE-BRISE,LAND ROVER,DIVERS,0.0,8.783333333333333,0.0,4206
PARE-BRISE V CAPTEUR PLUIE (YC ENJ SUP/RETRO J/N AUTO),LAND ROVER,DIVERS,0.0,409.1,0.0,4207
1 VITRAGE AVANT PEUGEOT 3008 ,DIVERS,DIVERS,0.0,166.66666666666669,0.0,4208
1 vitrage avant peugeot 206 +MO+GEO ,DIVERS,DIVERS,0.0,173.61108333333334,0.0,4209
PARE-BRISE V ATHERMIQ CHAUFFAN-CAPT/PLUIE (ELECTROCHROM/ANTI-INFROUG),FORD (EU),DIVERS,0.0,1058.6333333333332,0.0,4210
2 pneus firestone,DIVERS,DIVERS,0.0,173.61108333333334,0.0,4211
1 VITRAGE IVECO + MO,DIVERS,DIVERS,100.0,208.33333333333334,0.0,4212
JOINT SUP PARE-BRISE (MOUSSE AUTOCOLL./1115MM),AUDI,DIVERS,0.0,58.48333333333334,0.0,4213
PARE-BRISE V ATHERMIQUE CAPTEUR PLUIE (CAL+ENJ+EMB/BANDE/REG.VIN),AUDI,DIVERS,0.0,368.25,0.0,4214
VITRE MOBILE AVD PEUGEOT EXPERT,DIVERS,DIVERS,100.0,111.11108333333334,0.0,4215
PARE-BRISE ATHERMIQUE CAPTEUR PLUIE (YC EMBASE/DOUBLE VITRAGE),VOLKSWAGEN,DIVERS,0.0,609.0,0.0,4216
2 PNEUS +VIDANGE CRAFTEUR,DIVERS,DIVERS,100.0,291.6666666666667,0.0,4217
1 PNEU 225/70/15,DIVERS,DIVERS,100.0,55.55558333333334,0.0,4218
CAPTEUR DPF CRAFTEUR,DIVERS,DIVERS,100.0,66.66666666666667,0.0,4219
FAP CRAFTEUR,DIVERS,DIVERS,100.0,638.8889166666667,0.0,4220
POMPE A EAV BW-324-DH crafter,DIVERS,DIVERS,100.0,172.22225,0.0,4221
VIDANGE + 4 PNEUS BOXER EH-480-GJ,DIVERS,DIVERS,100.0,333.33333333333337,0.0,4222
VIDANGE +4 PNEUS CRAFTER DF-592-FF,DIVERS,DIVERS,100.0,333.33333333333337,0.0,4223
kit volant moteur +MO ,DIVERS,DIVERS,100.0,333.33333333333337,0.0,4224
VIDANGE+2 PNEUS ,DIVERS,DIVERS,100.0,256.9444166666667,0.0,4225
TURBO COMPRESSEUR,DIVERS,DIVERS,0.0,465.27775,0.0,4226
KIT COLLAGE ,DIVERS,DIVERS,100.0,35.84725,0.0,4227
6 PNEUS 205/65/16C,DIVERS,DIVERS,100.0,333.33333333333337,0.0,4228
2 pneus + JANTES,DIVERS,DIVERS,100.0,170.13891666666666,0.0,4229
4 pneus michelin 255/45/19,DIVERS,DIVERS,100.0,590.2777500000001,0.0,4230
montage + EQUILIBRAGE 2 PNEUS,DIVERS,DIVERS,100.0,33.333333333333336,0.0,4231
2 PNEUS RENAULT CLIO,DIVERS,DIVERS,100.0,83.33333333333334,0.0,4232
JOINT PARE-BRISE SUP (SAUF PAVILLON PANORAMIQUE),MERCEDES,DIVERS,0.0,4.966666666666667,0.0,4233
PARE-BRISE V ATHERMIQUE,MERCEDES,DIVERS,0.0,223.95000000000002,0.0,4234
PARE-BRISE V (INTERMITT.VARIAB/2 VITSSE),SUZUKI-SANTANA,DIVERS,0.0,308.33333333333337,1.0,4235
4 PNEUS DAYTON 175/65/14,DIVERS,DIVERS,100.0,166.66666666666669,0.0,4236
PARE-BRISE V CAPTEUR PLUIE (AFF.TETE HAUTE/SORTI-VOIE),BMW,DIVERS,0.0,392.7583333333333,0.0,4237
PARE-BRISE V (ACOUSTIQUE),RENAULT,DIVERS,0.0,216.60833333333335,0.0,4238
2 PNEUS 205/55/16,DIVERS,DIVERS,100.0,90.27775,0.0,4239
PARE-BRISE V CAPTEUR PLUIE (ACOUST./FRANCHISSEM.LIGNE),RENAULT,DIVERS,0.0,638.1666666666666,0.0,4240
2 PNEUS + 1 JANTE 185/60/15,DIVERS,DIVERS,100.0,118.05558333333333,0.0,4241
1 VITRAGE AVANT REF 7281AGSV +1JOINT REF 7281ASMV,DIVERS,DIVERS,100.0,180.55558333333335,0.0,4242
FORFAIT COVID,DIVERS,DIVERS,100.0,12.5,0.0,4243
10 PNEUS 225/65/16C DUNLOP,DIVERS,DIVERS,100.0,868.0555833333334,12.0,4244
facturation annulée en avoir,DIVERS,DIVERS,100.0,917.9722500000001,1.0,4245
récépteur émmeteur+joint+Soufflé de cardran huile de boite,DIVERS,DIVERS,0.0,444.4444166666667,0.0,4246
2 pneus 205/65/16c,DIVERS,DIVERS,100.0,111.11108333333334,1.0,4247
NETTOYAGE CIRCUIT ADMITION + FAP,DIVERS,DIVERS,0.0,277.77775,0.0,4248
KIT ACCESSOIRES ALTERNATEUR,DIVERS,DIVERS,100.0,41.66666666666667,0.0,4249
1 vitre avant droite descendante,DIVERS,DIVERS,100.0,97.22225,0.0,4250
GLACE FIXE V PTE ARD,RENAULT,DIVERS,0.0,80.25833333333334,0.0,4251
PARE-BRISE V CAPTEUR PLUIE,SMART,DIVERS,0.0,200.175,0.0,4252
1 DEFLECTEUR  AVG PLUS MAIN D'OEUVRE,DIVERS,DIVERS,100.0,180.55558333333335,0.0,4253
ECHANGEUR TURBO,DIVERS,DIVERS,100.0,66.66666666666667,0.0,4254
1 vitrage avant iveco,DIVERS,DIVERS,100.0,0.0,0.0,4255
1 VITRAGE AVANT FORD FOCUS A EMPORTER,DIVERS,DIVERS,100.0,90.27775,0.0,4256
1 VITRE AVANT DROITE JUMPY III,DIVERS,DIVERS,100.0,41.66666666666667,0.0,4257
1VITRAGE AVANT PEUGEOT 308,DIVERS,DIVERS,100.0,90.0,0.0,4258
2 vitres avantrenault trafic III,DIVERS,DIVERS,100.0,141.66666666666669,0.0,4259
1 VITRAGE AVANT MEGANE III,DIVERS,DIVERS,100.0,65.97225,0.0,4260
2 VITRAGE AVANT PEUGEOT 307 CAPT CARRE,DIVERS,DIVERS,100.0,158.33333333333334,0.0,4261
1 VITRAGE AVANT CITROEN JUMPY II,DIVERS,DIVERS,100.0,79.16666666666667,0.0,4262
2 VITRAGE AVANT BERLINGO II,DIVERS,DIVERS,100.0,111.11108333333334,0.0,4263
1 VITRAGE AVANT MASTER III,DIVERS,DIVERS,100.0,58.333333333333336,0.0,4264
1 VITRAGE AVANT GOLF V,DIVERS,DIVERS,100.0,70.83333333333334,0.0,4265
1 VITRAGE AVANT PEUGEOT I 308 CPT,DIVERS,DIVERS,100.0,95.83333333333334,0.0,4266
1 VITRAGE AVANT CITROEN C5 CPT,DIVERS,DIVERS,100.0,79.16666666666667,0.0,4267
1 VITRAGE AVANT C4 SIMPLE,DIVERS,DIVERS,100.0,52.083333333333336,0.0,4268
1 VITRAGE AVANT SPRINTER,DIVERS,DIVERS,100.0,75.0,0.0,4269
1 VITRAGE AVANT TWINGO III,DIVERS,DIVERS,100.0,58.333333333333336,0.0,4270
1 VITRAGE AVANT PEUGEOT 307 SIMPLE,DIVERS,DIVERS,100.0,69.44441666666667,0.0,4271
3 VITRAGE AVANT PEUGEOT 207 CPT,DIVERS,DIVERS,100.0,243.75,0.0,4272
2 VITRAGE AVANT CITROEN BERLINGO II,DIVERS,DIVERS,100.0,111.11108333333334,0.0,4273
2 VITRAGE AVANT CITROEN JUMPY ,DIVERS,DIVERS,100.0,158.33333333333334,0.0,4274
2 VITRAGE AVANT MEGANE II CPT ,DIVERS,DIVERS,100.0,106.94441666666668,0.0,4275
4 CARTONS DE COLLE SIKA,DIVERS,DIVERS,100.0,190.0,0.0,4276
 1 VITRAGE AVANT CLIO III CAP DE PLUI,DIVERS,DIVERS,100.0,0.0,0.0,4277
1 VITRAGE AVANT RENAULT MODUS SANS CAP,DIVERS,DIVERS,100.0,0.0,0.0,4278
1 vitrage avant capt CITROEN C4 picasso,DIVERS,DIVERS,100.0,131.94441666666668,0.0,4279
REPLACEMENT 2 PNEUS VEHICULE FL-828-QD,DIVERS,DIVERS,100.0,111.11108333333334,0.0,4280
1 REPARATION PNEU VEHICULE EB-228-NP,DIVERS,DIVERS,100.0,12.5,0.0,4281
1REPARATION PNEU VEHICULE FL-828-QD,DIVERS,DIVERS,100.0,0.0,0.0,4282
1 REPARATION PNEU VEHICULE FL-970-LL,DIVERS,DIVERS,100.0,12.5,0.0,4283
1 REPARATION PNEU VEHICULE FL-372-AT,DIVERS,DIVERS,100.0,12.5,0.0,4284
RELAIS AMPOULE OFFERT,DIVERS,DIVERS,100.0,0.0,0.0,4285
JOINT SPI ABRACANE+ VOLANT MOTEUR,DIVERS,DIVERS,100.0,208.33333333333334,0.0,4286
REPARATION FEU STOP OFFERT,DIVERS,DIVERS,100.0,0.0,0.0,4287
1 JEU DE PLAQUETTES+PARA,DIVERS,DIVERS,100.0,97.22225,0.0,4288
FACTURE EN AVOIR,DIVERS,DIVERS,100.0,526.6944166666667,0.0,4289
2 vitrages POLO VI,DIVERS,DIVERS,100.0,76.38891666666667,0.0,4290
KIT EMBRAYAGE PATNER + MO,DIVERS,DIVERS,100.0,208.33333333333334,0.0,4291
facture annulée,DIVERS,DIVERS,100.0,0.0,3.0,4292
reglement tva,DIVERS,DIVERS,100.0,131.54858333333334,0.0,4293
GLACE MOBILE V PTE ARD (SURTEINTEE),RENAULT,DIVERS,0.0,161.3,0.0,4294
1 vitrage avant Q5,DIVERS,DIVERS,100.0,125.0,0.0,4295
10 PNEUS MICHELIN 215/70/15C,DIVERS,DIVERS,100.0,1111.1110833333335,2.0,4296
annulation facture,DIVERS,DIVERS,100.0,1250.0,1.0,4297
3 pneus 195/70/15C,DIVERS,DIVERS,100.0,166.66666666666669,1.0,4298
2 PNEUS MONTER SUR JANTE,DIVERS,DIVERS,100.0,20.833333333333336,0.0,4299
2 PNEUS BRIDGESTON RUNFALT,DIVERS,DIVERS,100.0,76.38333333333334,0.0,4300
MONTAGE VITRE AVANT MO,DIVERS,DIVERS,100.0,173.61108333333334,0.0,4301
REMPLACEMENT 4 PNEUS 245/65/17 NEXEN,DIVERS,DIVERS,100.0,319.4444166666667,0.0,4302
plaquette avant et arierre +MO vehicule GOLF DV-051-NB,DIVERS,DIVERS,100.0,138.88891666666666,0.0,4303
1 PARA +1REMPLACEMENT PNEU IVECO EG-945-QF,DIVERS,DIVERS,100.0,83.33333333333334,0.0,4304
transmission,DIVERS,DIVERS,100.0,0.0,0.0,4305
cardant transmission,DIVERS,DIVERS,100.0,308.33333333333337,0.0,4306
1 VITRAGE AVANT BERLINGO,DIVERS,DIVERS,100.0,91.43058333333335,0.0,4307
1 VITRAGE AVANT SMART,DIVERS,DIVERS,100.0,78.15975,0.0,4308
1 VITRAGE AVANT MEGANE II,DIVERS,DIVERS,100.0,81.66666666666667,0.0,4309
1 VITRAGE AVANT YARIS VERSO,DIVERS,DIVERS,100.0,112.70000000000002,0.0,4310
1 JOINT MEGANE II,DIVERS,DIVERS,100.0,17.5,0.0,4311
1 VITRAGE AVANT MERCEDES CLASSE A ,DIVERS,DIVERS,100.0,77.23333333333335,0.0,4312
1 DEFLECTEUR AVANT G TRAFIC III,DIVERS,DIVERS,100.0,37.833333333333336,0.0,4313
2 DEFLECTEURS  AVANTS DROIT TRAFIC III,DIVERS,DIVERS,100.0,75.66666666666667,0.0,4314
1 VITRE AR DROITE 208,DIVERS,DIVERS,100.0,35.025000000000006,0.0,4315
1 VITRE AV GAUCHE TOURAN ,DIVERS,DIVERS,100.0,24.425,0.0,4316
1 VITRE AV GAUCHE TOURAN ,DIVERS,DIVERS,100.0,62.333333333333336,0.0,4317
1 CUSTODE AV GAUCHE TRAFIC III,DIVERS,DIVERS,100.0,62.333333333333336,0.0,4318
1 VITRAGE AVANT 308 PHASE I,DIVERS,DIVERS,100.0,149.91666666666669,0.0,4319
1 VITRAGE AVANT SPRINTER,DIVERS,DIVERS,100.0,53.31941666666667,0.0,4320
1 LUNETTE AR 308 PHASE I,DIVERS,DIVERS,100.0,106.625,0.0,4321
1 VITRAGE AVANT MEGANE IV,DIVERS,DIVERS,100.0,141.075,0.0,4322
1 VITRAGE AVANT 207,DIVERS,DIVERS,100.0,79.16666666666667,0.0,4323
1 KIT CLIPS LATERALE 308 PHASE I,DIVERS,DIVERS,100.0,3.3833333333333333,0.0,4324
1 JOINT SPRINTER,DIVERS,DIVERS,100.0,10.333333333333334,0.0,4325
1 VITRAGE AVANT MERCEDES CLASSE A169,DIVERS,DIVERS,100.0,77.23333333333335,0.0,4326
1 VITRE LATERAL SPRINTER,DIVERS,DIVERS,100.0,63.888916666666674,0.0,4327
remplacement disques  plaquettes ar + purge,DIVERS,DIVERS,100.0,152.77775000000003,0.0,4328
10 pneus 215/65/16,DIVERS,DIVERS,100.0,902.7777500000001,1.0,4329
1 vitrage avant fiat ducato,DIVERS,DIVERS,100.0,76.38891666666667,0.0,4330
1 VTRAGE AVANT RENAULT KANGOO,DIVERS,DIVERS,100.0,62.5,0.0,4331
1 VITRAGE AVANT AUDI A4,DIVERS,DIVERS,100.0,0.0,0.0,4332
remplacement4 pneus hankook 235/55/19,DIVERS,DIVERS,100.0,326.38891666666666,0.0,4333
4 pneus ,DIVERS,DIVERS,100.0,555.5555833333334,0.0,4334
1 VITRAGE AVANT PEUGEOT 207,DIVERS,DIVERS,100.0,104.16666666666667,0.0,4335
1 DEF ARRIERE GAUCHE PEUGEOT 308,DIVERS,DIVERS,100.0,44.44441666666667,0.0,4336
remplacement def avant gauche,DIVERS,DIVERS,100.0,97.22225,0.0,4337
montage equilibrage pneus ,DIVERS,DIVERS,100.0,55.55558333333334,0.0,4338
1 defl av gauche C5 Citroen ,DIVERS,DIVERS,100.0,52.083333333333336,0.0,4339
1 deflecteur berlingo gauche,DIVERS,DIVERS,100.0,0.0,0.0,4340
1 vitrage avant BMW serie 1,DIVERS,DIVERS,100.0,0.0,0.0,4341
lunette toyota yaris verso,DIVERS,DIVERS,100.0,94.52775000000001,0.0,4342
lunette berlingo II,DIVERS,DIVERS,100.0,62.5,0.0,4343
1 vitrage avant skoda supb FL-958-BL,DIVERS,DIVERS,100.0,137.5,0.0,4344
1 vitrage avant toyota prius FM-518-ZJ,DIVERS,DIVERS,100.0,150.0,0.0,4345
DEFL AV 508 DG-232-LZ,DIVERS,DIVERS,100.0,62.5,0.0,4346
CUSTODE AVG TOYOTA  PRIUS FK-299-WK,DIVERS,DIVERS,100.0,50.0,0.0,4347
CUSTODE ARD MEGANE 4  FJ-484-TY,DIVERS,DIVERS,100.0,115.97225,0.0,4348
CUSTODE AVG SCENIC 4,DIVERS,DIVERS,100.0,102.77775,0.0,4349
CUSTODE AVD SCENIC 4,DIVERS,DIVERS,100.0,102.77775,0.0,4350
VITRAGE AVANT MERCEDES W213 ED-658-MN,DIVERS,DIVERS,100.0,194.44441666666668,0.0,4351
VITRAGE AVANT MEGANE 4 FL-354-KS,DIVERS,DIVERS,100.0,142.36108333333334,0.0,4352
VITRAGE AVANT GRAND PRIUS FM-518-ZJ,DIVERS,DIVERS,100.0,194.44441666666668,0.0,4353
VITRAGE AR TALISMAN,DIVERS,DIVERS,100.0,114.58333333333334,0.0,4354
remplacement 2 pneus 225/65/16C,DIVERS,DIVERS,100.0,0.0,0.0,4355
remplacement 4 pneus vehicule EX-235-SE,DIVERS,DIVERS,100.0,0.0,0.0,4356
plaquettes + disques ar + plaquettes av vehicule DN-782-NR ,DIVERS,DIVERS,100.0,0.0,0.0,4357
forfait MO PLAQUETTES + DISQUES,DIVERS,DIVERS,100.0,41.66666666666667,0.0,4358
remplacement 4 pneus 275/40/19 AR ET 245/45/19 AV PIRRELI,DIVERS,DIVERS,100.0,829.8610833333333,0.0,4359
VITRAGE AVANT MAN TGX ,DIVERS,DIVERS,100.0,518.9514166666668,0.0,4360
REMPLACEMENT VITRAGE AVANT ,DIVERS,DIVERS,100.0,236.94441666666668,0.0,4361
4 AMORTISSEURS +PIECES ET MO,DIVERS,DIVERS,100.0,395.83333333333337,0.0,4362
4 PNEUS MICHELIN 215/70/15C,DIVERS,DIVERS,100.0,555.5555833333334,0.0,4363
4 PNEUS 218/70/15C,DIVERS,DIVERS,100.0,208.33333333333334,0.0,4364
1 VITRAGE FORD TRANSIT 3,DIVERS,DIVERS,100.0,37.5,0.0,4365
1 PNEUS 195/65/16C,DIVERS,DIVERS,100.0,62.5,2.0,4366
REMBOURSEMENT FRANCHISE + TVA,DIVERS,DIVERS,0.0,187.44441666666668,16.0,4367
MO mecanisme vitre avant droite,DIVERS,DIVERS,100.0,27.77775,0.0,4368
